94.109375,533.75
95.484375,534.0
96.765625,535.0
98.15625,536.5
99.5625,538.0
101.09375,540.0
102.296875,544.0
103.8125,546.5
105.125,549.75
106.484375,553.0
107.8125,557.0
109.3125,561.5
110.640625,566.25
111.890625,572.5
113.3125,577.75
114.578125,584.75
116.0625,590.5
117.375,597.0
118.8125,603.75
119.984375,612.25
121.28125,620.75
122.6875,629.0
124.203125,638.0
125.5,649.0
126.890625,661.0
128.140625,672.75
129.453125,685.5
130.90625,698.0
132.296875,712.25
133.65625,727.75
134.890625,746.75
136.234375,763.25
137.53125,783.25
138.96875,789.0
140.140625,875.5
141.515625,904.25
142.859375,930.25
144.171875,961.25
145.515625,990.0
146.828125,1025.75
148.1875,1062.75
149.5,1102.25
150.890625,1148.75
152.140625,1200.0
153.5,1252.5
154.875,1311.0
156.1875,1369.75
157.484375,1447.0
158.828125,1483.0
160.234375,1543.5
161.5,1641.25
162.984375,1590.75
164.359375,1552.25
165.71875,1523.0
167.171875,1518.5
168.5,1530.5
169.9375,1511.5
171.328125,1526.25
172.65625,1517.0
174.09375,1510.25
175.484375,1523.0
179.078125,2325.25
180.453125,2331.25
181.84375,2356.5
183.203125,2371.5
184.625,2375.0
185.96875,2379.25
187.359375,2394.0
188.75,2400.75
190.15625,2405.5
191.5625,2276.0
193.265625,1871.75
194.75,1774.5
196.46875,1185.5
198.0625,1072.5
199.5,987.0
201.09375,911.75
202.578125,845.75
204.046875,789.75
205.484375,779.0
206.84375,787.75
208.25,795.75
209.625,805.75
211.609375,578.0
213.140625,554.25
214.703125,531.75
216.15625,511.25
217.6875,504.75
219.0625,510.0
220.296875,519.5
221.734375,530.0
223.59375,459.5
224.9375,441.25
226.515625,430.5
227.828125,423.25
229.359375,411.25
231.03125,402.75
232.359375,395.0
233.5625,389.25
235.078125,381.5
236.53125,375.25
238.109375,368.75
239.390625,363.75
241.171875,357.5
242.78125,353.5
243.890625,349.25
245.46875,345.0
246.78125,341.75
248.484375,338.25
249.8125,335.5
250.890625,333.0
252.84375,330.0
253.875,328.0
255.484375,325.5
256.609375,324.0
258.265625,322.25
259.4375,320.75
260.984375,319.75
262.375,318.25
263.9375,318.0
265.265625,316.75
